176	17.555	-0.281	0	0	17.561	-0.28	0	0	0.001	0.996	0.003	2	8
178	6.062	-0.21	0.014	0	5.648	-0.027	0	0	0.153	0.752	0.095	2	14
179	16.978	-0.301	0	0	17.167	-0.305	0	0	0.002	0.932	0.067	2	13
180	7.951	-0.218	0.016	0	7.68	-0.035	0	0	0.173	0.003	0.824	3	12
181	9.364	-0.264	0.02	0	8.849	-0.008	0	0	0.216	0.745	0.039	2	14
182	7.804	-0.275	0.003	0	7.715	-0.243	0	0	0.037	0.83	0.133	2	12
183	13.653	-0.731	0.036	-0.001	12.116	-0.239	0	0	0.398	0.202	0.4	3	13
184	11.798	-0.28	0.018	0	11.416	-0.045	0	0	0.195	0.684	0.12	2	14
186	8.135	-0.338	0.015	0	7.749	-0.149	0	0	0.167	0.775	0.058	2	11
188	10.56	-1.136	0.08	-0.002	10.835	-1.28	0.092	-0.002	0.874	0.109	0.017	1	14
189	10.72	-1.187	0.076	-0.002	11.044	-1.379	0.092	-0.002	0.832	0.081	0.087	1	14
191	11.759	-1.318	0.088	-0.002	11.853	-1.364	0.092	-0.002	0.962	0	0.038	1	10
195	16.754	-0.001	0	0	16.76	0.001	0	0	0.001	0.995	0.003	2	12
197	5.892	-0.448	0.027	-0.001	5.096	-0.115	0	0	0.295	0.595	0.11	2	13
199	9.97	-0.052	0.002	0	9.923	0.005	0	0	0.019	0.568	0.413	2	11
201	10.847	-0.033	0	0	10.662	-0.14	0	0	0.002	0.478	0.52	3	14
203	7.908	-0.998	0.066	-0.001	8.519	-1.313	0.092	-0.002	0.719	0.254	0.027	1	12
206	11.715	-0.083	0.001	0	11.828	-0.064	0	0	0.01	0.806	0.184	2	11
208	9.749	-0.155	0.001	0	9.714	-0.144	0	0	0.009	0.044	0.946	3	9
209	18.03	-0.167	0	0	18.031	-0.167	0	0	0	0.999	0	2	8
210	9.463	-0.061	0.001	0	9.464	-0.111	0	0	0.012	0.365	0.623	3	8
212	10.843	-0.253	0.006	0	10.904	-0.182	0	0	0.068	0.584	0.348	2	14
213	7.163	-0.11	0.01	0	7.008	0.006	0	0	0.108	0	0.892	3	10
214	10.672	-1.054	0.076	-0.002	11.002	-1.244	0.092	-0.002	0.834	0.09	0.076	1	12
215	5.893	-1.03	0.083	-0.002	6.104	-1.139	0.092	-0.002	0.905	0.071	0.024	1	11
217	10.51	-0.17	0	0	10.496	-0.168	0	0	0.001	0.017	0.981	3	12
218	9.307	-0.123	0	0	9.307	-0.123	0	0	0	0	1	3	12
219	11.396	-0.337	0.023	0	10.861	-0.043	0	0	0.248	0.689	0.063	2	18
223	8.443	-0.423	0.014	0	8.131	-0.261	0	0	0.155	0.712	0.133	2	14
226	9.267	-0.272	0.026	-0.001	8.418	0.096	0	0	0.28	0.431	0.288	2	9
228	11.259	-0.312	0.004	0	11.122	-0.252	0	0	0.047	0	0.953	3	13
231	5.677	-0.247	0.02	0	5.06	0.006	0	0	0.215	0.716	0.068	2	14
232	12.325	-0.926	0.065	-0.001	13.043	-1.268	0.092	-0.002	0.706	0.26	0.034	1	9
233	8.011	-1.09	0.074	-0.002	8.437	-1.306	0.092	-0.002	0.808	0.184	0.008	1	10
235	10.408	-0.165	0.001	0	10.578	-0.161	0	0	0.008	0.649	0.343	2	14
236	7.62	-1.071	0.08	-0.002	7.88	-1.217	0.092	-0.002	0.872	0.076	0.052	1	16
237	8.983	-0.215	0.01	0	8.772	-0.099	0	0	0.105	0.002	0.893	3	13
238	10.258	-0.621	0.033	-0.001	9.386	-0.181	0	0	0.361	0.223	0.416	3	14
239	10.082	0.071	0.001	0	10.052	0.088	0	0	0.013	0.968	0.019	2	11
240	11.945	-0.173	0.007	0	11.798	-0.078	0	0	0.08	0.876	0.044	2	10
245	4.68	-0.321	0.015	0	4.281	-0.134	0	0	0.166	0.829	0.005	2	14
246	8.519	-0.035	0.001	0	8.343	0.001	0	0	0.008	0.576	0.416	2	14
247	14.797	-0.162	0.001	0	14.785	-0.153	0	0	0.008	0.99	0.002	2	11
249	9.788	0.055	0	0	9.776	0.062	0	0	0.002	0.956	0.042	2	9
250	8.019	-0.134	0.007	0	7.802	-0.041	0	0	0.078	0.894	0.028	2	13
251	9.17	-0.52	0.024	-0.001	8.625	-0.229	0	0	0.262	0.695	0.043	2	13
