    11.000     4.000     3.000     3.000     4.000     0.000     1.000         *     8.000     8.221    -2.185     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.041     0.002     0.958     3.000 217
    13.000     5.000     7.000     7.000     4.000     8.000     4.000         *         *    10.400    -1.478     0.128    -0.003    11.624    -1.285     0.088    -0.002     0.298     0.625     0.078     2.000 218
    12.000     2.000     1.000     0.000     9.000     6.000    11.000     4.000     7.000     8.547    -1.700     0.191    -0.005     8.405    -1.693     0.197    -0.005     0.902     0.047     0.051     1.000 219
    12.000    12.000         *         *     0.000     3.000     0.000     0.000     0.000     8.267    -2.192     0.190    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.017     0.983     3.000 223
    16.000     8.000    12.000     5.000    11.000     3.000     3.000     7.000     3.000    11.618    -1.286     0.088    -0.002    11.624    -1.285     0.088    -0.002     0.001     0.998     0.001     2.000 226
    12.000    11.000     7.000     0.000     0.000     0.000         *         *         *     8.222    -2.196     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.017     0.003     0.980     3.000 228
    12.000     0.000     0.000     0.000     1.000     1.000     2.000     2.000     3.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 231
     9.000         *     2.000     2.000     5.000     5.000     2.000     2.000     4.000     8.242    -2.198     0.191    -0.005     8.207    -2.208     0.192    -0.005     0.001     0.010     0.989     3.000 232
     6.000     7.000     6.000     6.000     2.000     5.000     3.000     2.000     3.000     8.285    -2.186     0.190    -0.005     8.207    -2.208     0.192    -0.005     0.001     0.023     0.976     3.000 233
     7.000     0.000         *         *     7.000     1.000     4.000     7.000     3.000     8.291    -2.174     0.190    -0.005     8.207    -2.208     0.192    -0.005     0.025     0.023     0.952     3.000 235
    12.000     2.000     1.000     0.000     0.000     0.000     0.000     0.000    12.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 236
    13.000     1.000     1.000     2.000     1.000     0.000     1.000     0.000         *     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 237
    14.000     1.000     1.000     2.000     7.000         *     7.000     5.000     3.000     8.280    -2.170     0.190    -0.005     8.207    -2.208     0.192    -0.005     0.040     0.019     0.941     3.000 238
    11.000     8.000     5.000     6.000         *     7.000     6.000     2.000     2.000    10.402    -1.613     0.125    -0.003    11.624    -1.285     0.088    -0.002     0.004     0.642     0.354     2.000 239
    15.000    13.000     7.000     2.000     3.000     2.000     0.000     8.000     3.000     9.155    -1.950     0.163    -0.004     8.207    -2.208     0.192    -0.005     0.004     0.277     0.719     3.000 240
    10.000     8.000     6.000     3.000     1.000     0.000     0.000     0.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 245
     9.000     5.000     2.000     0.000     0.000    10.000     5.000     3.000     0.000     8.211    -2.207     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.001     0.001     0.998     3.000 246
    16.000    12.000    13.000    13.000     9.000     1.000     4.000    12.000     4.000    11.623    -1.285     0.088    -0.002    11.624    -1.285     0.088    -0.002     0.000     1.000     0.000     2.000 247
    16.000     9.000     8.000     6.000     9.000     7.000     9.000     8.000     5.000    11.567    -1.292     0.090    -0.002    11.624    -1.285     0.088    -0.002     0.018     0.982     0.000     2.000 249
